	Chromosome	Start	Strand	Gene	Transcript_type
4081	chr2L	12611476	-1	Ref2	protein_coding
4082	chr2L	12646356	-1	Ref2	protein_coding
4083	chr2L	19756904	-1	CG10631	protein_coding
4085	chr3L	10879085	1	Blos4	protein_coding
4087	chr3L	18899104	1	RpL26	protein_coding
4088	chr3L	18898875	1	RpL26	protein_coding
4089	chr2R	19552071	1	CG43111	protein_coding
4093	chr3R	5240735	-1	CG33293	protein_coding
4096	chr2L	2874489	-1	CG31694	protein_coding
4100	chr2L	16902218	-1	CG12288	protein_coding
4101	chrX	9106604	-1	Bx42	protein_coding
4103	chr2L	19064929	1	CG17343	protein_coding
4104	chr3R	19875224	-1	CG4562	protein_coding
4105	chr3R	19875678	-1	CG4562	protein_coding
4108	chr2L	8145107	-1	CG42763	protein_coding
4110	chr2R	14739242	-1	CG43428	protein_coding
4111	chr2L	16790721	-1	Cyt-b5-r	protein_coding
4112	chr3R	29772892	1	kay	protein_coding
4113	chr3R	29782609	1	kay	protein_coding
4114	chr3R	29788936	1	kay	protein_coding
4115	chr3R	29765995	1	kay	protein_coding
4116	chr2L	2214266	1	CG34174	protein_coding
4117	chr2R	19059421	1	CG15109	protein_coding
4118	chr3R	31130666	-1	CG15556	protein_coding
4119	chr3R	31130381	-1	CG15556	protein_coding
4120	chr3R	31130421	-1	CG15556	protein_coding
4121	chr2L	18078649	1	Arr1	protein_coding
4122	chr2L	18078269	1	Arr1	protein_coding
4124	chrX	16525415	-1	Cnx14D	protein_coding
4127	chr3R	31572143	1	gammaCOP	protein_coding
4128	chr2L	6476975	-1	CG9536	protein_coding
4130	chr3L	11954083	1	CG7248	protein_coding
4131	chr3L	1204795	-1	CG9119	protein_coding
4134	chr2R	22550094	1	gas	protein_coding
4137	chr3L	2266394	1	CG13806	protein_coding
4138	chr3R	14314854	1	Crz	protein_coding
4139	chr3L	21476479	-1	croc	protein_coding
4140	chrX	8570948	-1	CG12111	protein_coding
4143	chr3L	19923671	1	Pfdn6	protein_coding
4146	chr3L	7713650	-1	Ank2	protein_coding
4147	chr3L	7718395	-1	Ank2	protein_coding
4148	chr3L	7713647	-1	Ank2	protein_coding
4149	chr3L	7716324	-1	Ank2	protein_coding
4151	chr3L	21344033	1	CG32436	protein_coding
4153	chrX	370031	1	ac	protein_coding
4154	chrX	9256168	1	ric8a	protein_coding
4156	chrX	14913812	-1	CG12398	protein_coding
4157	chrX	15734270	1	MagR	protein_coding
4158	chr3L	15042570	-1	Rpn12R	protein_coding
4160	chr3R	22087182	1	BomBc3	protein_coding
4161	chr3R	22087183	1	BomBc3	protein_coding
4162	chr3R	22087075	1	BomBc3	protein_coding
4164	chr2L	13445651	-1	Hacd2	protein_coding
4165	chr3L	15659441	-1	Eig71Eh	protein_coding
4166	chr3R	15965446	1	Rbf2	protein_coding
4168	chr2L	16231475	1	Ca-Ma2d	protein_coding
4169	chrX	6347103	1	CG3847	protein_coding
4170	chr3L	5752189	-1	DnaJ-1	protein_coding
4171	chr2L	20867755	1	CG31675	protein_coding
4172	chr3R	21044068	1	CG12278	protein_coding
4175	chr2L	13176785	-1	Sfmbt	protein_coding
4176	chr2L	13176382	-1	Sfmbt	protein_coding
4177	chr3L	5871501	1	CG5568	protein_coding
4180	chr2R	854814	1	CG46302	protein_coding
4181	chr2R	17046839	1	SmydA-6	protein_coding
4184	chr2R	19380543	1	CG10073	protein_coding
4185	chr2R	19381620	1	CG10073	protein_coding
4188	chr2L	14346688	-1	Send2	protein_coding
4190	chr3L	5592571	-1	spo	protein_coding
4191	chr3L	5592269	-1	spo	protein_coding
4194	chr3L	21529333	-1	Arv1	protein_coding
4196	chr2L	283195	-1	CG11601	protein_coding
4197	chr2L	283269	-1	CG11601	protein_coding
4198	chr3L	21406738	-1	sa	protein_coding
4200	chr2L	453108	1	shv	protein_coding
4201	chr3L	5765501	-1	CG10576	protein_coding
4202	chr3L	5765702	-1	CG10576	protein_coding
4203	chr3L	5765591	-1	CG10576	protein_coding
4204	chr3R	30043341	1	Sry-delta	protein_coding
4205	chrX	10460736	1	Neb-cGP	protein_coding
4211	chr3R	7907638	1	Taf7	protein_coding
4212	chr3R	7907333	1	Taf7	protein_coding
4213	chr2L	13355073	-1	CG9395	protein_coding
4214	chrX	12178626	-1	CG1924	protein_coding
4215	chrX	15796028	-1	CG8974	protein_coding
4216	chr3R	14244677	-1	CG43291	protein_coding
4217	chr3R	14237616	-1	CG43291	protein_coding
4218	chr2L	17485757	1	CG43645	protein_coding
4219	chr3L	11210583	-1	Ube3a	protein_coding
4220	chr3L	7241628	1	Neos	protein_coding
4221	chr3L	7241817	1	Neos	protein_coding
4222	chr3L	224106	1	CG33229	protein_coding
4223	chr3L	223852	1	CG33229	protein_coding
4226	chr3R	16617950	1	CG17560	protein_coding
4227	chrX	17081447	1	CG4955	protein_coding
4228	chr2L	3717773	-1	lectin-24A	protein_coding
4231	chr3L	20111534	-1	Ir76b	protein_coding
4232	chr3R	21409123	1	CheB93b	protein_coding
4234	chr3L	5897638	1	CG5592	protein_coding
4236	chrX	2945403	1	CG14423	protein_coding
4237	chr3R	25900555	1	CG31091	protein_coding
4238	chr3R	25899903	1	CG31091	protein_coding
4239	chr2R	3949425	-1	uex	protein_coding
4240	chr2R	3947715	-1	uex	protein_coding
4241	chr2R	3943544	-1	uex	protein_coding
4242	chrX	7881679	-1	Ir7e	protein_coding
4243	chr2R	24928275	-1	pain	protein_coding
4244	chr2R	24923596	-1	pain	protein_coding
4246	chr3L	4542120	1	CG11357	protein_coding
4247	chr3L	4550689	1	CG11357	protein_coding
4248	chr3L	4542051	1	CG11357	protein_coding
4249	chr2R	13968308	1	PheRS-m	protein_coding
4251	chr2R	18446548	1	CG5189	protein_coding
4252	chr3R	21163778	1	CG5810	protein_coding
4253	chr2R	19305172	1	CG7461	protein_coding
4254	chr2L	1129316	1	TBC1D23	protein_coding
4255	chr2R	7968024	-1	CG14763	protein_coding
4256	chr2R	7967717	-1	CG14763	protein_coding
4258	chr2L	3445992	1	CG2772	protein_coding
4261	chr2L	11944129	1	Crys	protein_coding
4263	chrX	2698211	-1	Spg7	protein_coding
4265	chr3L	26305572	-1	CG41284	protein_coding
4266	chr2R	12689876	-1	CG30053	protein_coding
4274	chr2R	7147692	1	Spn43Aa	protein_coding
4275	chr3R	21664389	1	CG15497	protein_coding
4277	chr2R	15695386	1	CG33461	protein_coding
4278	chrX	3464044	-1	CG16781	protein_coding
4279	chr3L	17817921	-1	Ir75a	protein_coding
4280	chr2L	13179247	1	CG5287	protein_coding
4281	chr3R	31776652	-1	CG2126	protein_coding
4282	chr3L	2951618	-1	CG32846	protein_coding
4283	chr3R	16614391	-1	CG10340	protein_coding
4284	chr3L	16545628	-1	CG13033	protein_coding
4285	chr3R	17807085	-1	CG17801	protein_coding
4290	chr2L	11171665	-1	Vm32E	protein_coding
4291	chr3R	15825747	1	CG4576	protein_coding
4292	chr3R	22584773	1	CG6937	protein_coding
4294	chr2L	3813410	-1	CG3407	protein_coding
4295	chrX	12917477	1	fne	protein_coding
4296	chrX	12941272	1	fne	protein_coding
4297	chrX	12938517	1	fne	protein_coding
4298	chr3R	15320756	1	ear	protein_coding
4300	chr2L	13411631	-1	Vm34Ca	protein_coding
4301	chr2L	419652	-1	CG13690	protein_coding
4302	chrX	245978	1	G9a	protein_coding
4303	chr3L	10631079	1	CG34001	protein_coding
4304	chr2L	12066775	-1	firl	protein_coding
4305	chr3R	15925629	1	CG34276	protein_coding
4306	chr3R	15926217	1	CG34276	protein_coding
4307	chrX	1393054	1	Rilpl	protein_coding
4308	chr3L	3042721	1	Jafrac2	protein_coding
4309	chr3L	3042359	1	Jafrac2	protein_coding
4310	chr3L	3042550	1	Jafrac2	protein_coding
4312	chr3R	22497215	1	Octbeta1R	protein_coding
4313	chr3R	23356064	-1	ATPsynCF6	protein_coding
4314	chr3R	23356011	-1	ATPsynCF6	protein_coding
4315	chr2R	21481927	1	Sara	protein_coding
4318	chr3L	21492773	-1	CG7202	protein_coding
4319	chr2L	5884774	-1	Sfp26Ac	protein_coding
4320	chr3L	8600879	-1	Nelf-E	protein_coding
4321	chrX	13838098	-1	AMPdeam	protein_coding
4322	chrX	13840011	-1	AMPdeam	protein_coding
4323	chrX	13836365	-1	AMPdeam	protein_coding
4324	chrX	13845866	-1	AMPdeam	protein_coding
4325	chrX	8252670	1	CG1632	protein_coding
4326	chr3R	10062624	1	CG33630	protein_coding
4328	chr2R	17091958	-1	Sply	protein_coding
4329	chr2R	17091609	-1	Sply	protein_coding
4331	chr3L	3159578	-1	ND-30	protein_coding
4333	chr3L	19707700	-1	serp	protein_coding
4334	chr3L	19708015	-1	serp	protein_coding
4337	chr2L	6557800	1	COX5B	protein_coding
4340	chr2R	7500145	-1	dpa	protein_coding
4341	chr2R	7499877	-1	dpa	protein_coding
4342	chr3L	13843656	1	Tsp68C	protein_coding
4343	chr2R	21101928	1	ktub	protein_coding
4344	chrX	245856	-1	CG3038	protein_coding
4347	chr3L	837861	1	CG13887	protein_coding
4348	chrX	13258495	-1	CG15742	protein_coding
4349	chrX	13258318	-1	CG15742	protein_coding
4350	chr2R	8237853	1	pnut	protein_coding
4351	chr2R	8237271	1	pnut	protein_coding
4353	chr3L	15054777	1	EAChm	protein_coding
4355	chr3R	21116254	1	ppan	protein_coding
4357	chr2R	18857940	-1	Jheh2	protein_coding
4358	chr2R	18858245	-1	Jheh2	protein_coding
4359	chr2R	13049656	-1	CG13324	protein_coding
4361	chr2R	16419398	-1	Menl-1	protein_coding
4362	chr3R	23091724	1	CG6726	protein_coding
4363	chr3R	23091777	1	CG6726	protein_coding
4365	chr3L	23715291	1	CG17454	protein_coding
4366	chr3L	23715023	1	CG17454	protein_coding
4367	chr2R	15688985	-1	Cep89	protein_coding
4371	chr2L	4847295	-1	mxt	protein_coding
4372	chr2L	4846764	-1	mxt	protein_coding
4373	chr2L	4846350	-1	mxt	protein_coding
4376	chr3L	17238212	-1	Rbp6	protein_coding
4377	chr3L	17147969	-1	Rbp6	protein_coding
4378	chr3R	14036398	-1	CG9922	protein_coding
4379	chr3R	14036018	-1	CG9922	protein_coding
4381	chr3R	6608914	-1	glob2	protein_coding
4383	chrX	10473587	-1	nocte	protein_coding
4384	chrX	10474675	-1	nocte	protein_coding
4388	chrX	7528304	1	CG43138	protein_coding
4390	chrX	7452209	1	CG11368	protein_coding
4391	chrX	13359248	1	Syt12	protein_coding
4393	chr3L	18304417	-1	grim	protein_coding
4394	chr3R	17725777	1	Lgr1	protein_coding
4395	chr3R	30237734	-1	CG43448	protein_coding
4397	chr3R	18598756	1	CG14305	protein_coding
4398	chr3R	18598691	1	CG14305	protein_coding
4400	chrX	2332408	-1	Ilp6	protein_coding
4401	chrX	2334658	-1	Ilp6	protein_coding
4402	chrX	2332910	-1	Ilp6	protein_coding
4404	chrX	7266904	1	CG1958	protein_coding
4408	chr3R	5633627	1	CG12171	protein_coding
4410	chr3L	18984961	1	CG14075	protein_coding
4412	chr2L	20459075	-1	CG18858	protein_coding
4414	chrX	13212338	1	REG	protein_coding
4415	chrX	13212325	1	REG	protein_coding
4416	chr3L	20495347	1	ND-39	protein_coding
4417	chr3L	20492082	1	ND-39	protein_coding
4418	chr2R	10158584	-1	mlt	protein_coding
4419	chr2R	10158931	-1	mlt	protein_coding
4420	chr3R	16991878	-1	EMC2B	protein_coding
4421	chr3R	29227725	-1	CG14507	protein_coding
4422	chr3R	15792579	-1	c(3)G	protein_coding
4423	chrX	18440581	-1	CG32548	protein_coding
4424	chrX	18437300	-1	CG32548	protein_coding
4425	chr2L	18294840	1	CG5790	protein_coding
4427	chr2R	7064399	1	Tsp42Er	protein_coding
4429	chrX	9553661	-1	l(1)G0320	protein_coding
4430	chrX	9553750	-1	l(1)G0320	protein_coding
4433	chr3R	7054586	1	CG1979	protein_coding
4434	chr2L	6012338	-1	CG9098	protein_coding
4435	chr2L	6011233	-1	CG9098	protein_coding
4436	chr3R	16993016	1	CG31274	protein_coding
4438	chr2R	16566023	1	CG4945	protein_coding
4439	chrX	9216872	1	CG15369	protein_coding
4440	chr2R	23069936	1	l(2)k09913	protein_coding
4441	chr2R	23067273	1	l(2)k09913	protein_coding
4442	chr2R	23067196	1	l(2)k09913	protein_coding
4443	chr2R	23067627	1	l(2)k09913	protein_coding
4444	chr2R	23070385	1	l(2)k09913	protein_coding
4445	chr2R	23069405	1	l(2)k09913	protein_coding
4447	chr3R	13334166	-1	PK2-R2	protein_coding
4449	chrX	9149071	-1	fh	protein_coding
4450	chr3R	31219630	-1	ATPsynC	protein_coding
4451	chr3R	31219051	-1	ATPsynC	protein_coding
4452	chr3R	31219559	-1	ATPsynC	protein_coding
4453	chr3R	31218904	-1	ATPsynC	protein_coding
4454	chr3L	12163735	-1	CG9760	protein_coding
4455	chrX	18685766	1	phm	protein_coding
4458	chr3R	10868708	1	Tsp86D	protein_coding
4459	chr2L	5052843	1	senju	protein_coding
4460	chr2R	23713900	1	Sesn	protein_coding
4461	chrX	9873989	-1	CG32695	protein_coding
4462	chrX	9874057	-1	CG32695	protein_coding
4463	chr3R	21219077	1	Oga	protein_coding
4466	chr3R	5554316	-1	Pcmt	protein_coding
4467	chrX	20449331	1	tbc	protein_coding
4470	chr2L	4394196	1	l(2)k05819	protein_coding
4471	chr3L	11993179	-1	viaf	protein_coding
4472	chr2R	14374395	-1	CG34185	protein_coding
4473	chr2L	10529415	1	Lip4	protein_coding
4474	chr2L	10529128	1	Lip4	protein_coding
4475	chr2L	10527572	1	Lip4	protein_coding
4477	chrX	10869284	1	CG2157	protein_coding
4478	chrX	11854771	-1	CG10347	protein_coding
4479	chrX	11854931	-1	CG10347	protein_coding
4480	chr2L	87387	-1	net	protein_coding
4481	chr2L	13435622	1	Tehao	protein_coding
4484	chr3R	8244148	1	CG33722	protein_coding
4485	chr3R	8244055	1	CG33722	protein_coding
4486	chr3R	21378977	1	tin	protein_coding
4487	chr2L	18831229	1	ScpX	protein_coding
4489	chr2R	15992375	-1	Pex11	protein_coding
4490	chr3L	21300580	1	Cpr78Cc	protein_coding
4491	chr2L	20643244	-1	CG17470	protein_coding
4494	chr3L	10891714	1	Cpr67Fa2	protein_coding
4495	chr3R	17418759	1	CG42834	protein_coding
4496	chrX	11599838	1	rho-4	protein_coding
4499	chr2R	24024207	1	Adk2	protein_coding
4500	chr3L	13017867	-1	mRpL20	protein_coding
4501	chr3R	26056547	-1	Sld5	protein_coding
4503	chr2R	8098484	-1	CG8712	protein_coding
4505	chr3L	8422205	-1	CG32354	protein_coding
4506	chr2R	16336637	-1	Vha44	protein_coding
4507	chr2R	16333982	-1	Vha44	protein_coding
4509	chr3L	21065852	1	CG43072	protein_coding
4511	chr3R	7771756	-1	CG11286	protein_coding
4514	chr2R	11359176	-1	CG12384	protein_coding
4515	chrX	10333652	1	CG43740	protein_coding
4516	chr3L	8807213	-1	CG13312	protein_coding
4517	chr3L	9177542	-1	Rdl	protein_coding
4518	chr3L	9182149	-1	Rdl	protein_coding
4519	chr3L	9179355	-1	Rdl	protein_coding
4520	chr3L	11591231	-1	CG33268	protein_coding
4521	chr3R	30056859	1	Rpp14a	protein_coding
4522	chr3L	1218696	-1	LysP	protein_coding
4526	chr3R	18565173	-1	hemo	protein_coding
4529	chr2L	21898289	-1	CG11629	protein_coding
4530	chr2L	7701601	-1	Tep2	protein_coding
4531	chr3L	9615960	1	LanB2	protein_coding
4532	chr3L	9614914	1	LanB2	protein_coding
4533	chr2R	15194505	-1	CG43829	protein_coding
4534	chr3R	16625291	1	Fas1	protein_coding
4535	chr3R	16625238	1	Fas1	protein_coding
4536	chr3L	5359392	-1	Klp64D	protein_coding
4537	chr3L	20317190	1	Spn77Ba	protein_coding
4538	chr3L	6147987	-1	Cpr65Ax1	protein_coding
4539	chr2L	4979379	-1	CG8891	protein_coding
4541	chr2L	18572286	-1	Pde11	protein_coding
4542	chr2L	18563172	-1	Pde11	protein_coding
4543	chr2L	18590342	-1	Pde11	protein_coding
4544	chr2R	5604834	-1	Fis1	protein_coding
4545	chr2R	5604617	-1	Fis1	protein_coding
4546	chr2L	10428829	1	CG5188	protein_coding
4548	chr3R	16154982	1	CG6006	protein_coding
4549	chr3R	16158161	1	CG6006	protein_coding
4556	chr3R	22530572	-1	CG33099	protein_coding
4558	chr2L	3294706	-1	CG9664	protein_coding
4559	chr3R	15095631	-1	CG6966	protein_coding
4561	chr3L	6055136	1	tant	protein_coding
4562	chr2L	11106943	1	l(2)gd1	protein_coding
4563	chr3L	21100100	-1	ko	protein_coding
4564	chr3L	21131159	-1	ko	protein_coding
4565	chr3R	27652760	1	RpS10a	protein_coding
4566	chr2R	16816589	1	CG5550	protein_coding
4569	chr2L	564163	1	CG2794	protein_coding
4571	chr2L	21992933	-1	CG2528	protein_coding
4572	chr3R	25071126	1	CG11836	protein_coding
4573	chr2L	817950	-1	CG15880	protein_coding
4574	chr2R	8269334	-1	CG30371	protein_coding
4576	chrX	20092408	-1	fd19B	protein_coding
4577	chr4	680593	1	CG11360	protein_coding
4578	chr4	680270	1	CG11360	protein_coding
4579	chr4	671142	1	CG11360	protein_coding
4580	chr2R	11302987	-1	Obp47b	protein_coding
4582	chr2R	17187678	-1	CG44388	protein_coding
4583	chr2R	15701696	-1	CG42662	protein_coding
4584	chr2R	15699894	-1	CG42662	protein_coding
4585	chr2R	15699225	-1	CG42662	protein_coding
4587	chr3L	16944361	1	Obp73a	protein_coding
4589	chr2L	8997605	1	CG18661	protein_coding
4590	chr3L	5906699	-1	CG10486	protein_coding
4591	chr2R	16792642	1	CG15919	protein_coding
4599	chr2R	22657901	1	CG13510	protein_coding
4600	chr3R	5224139	1	CG14664	protein_coding
4601	chr3R	24835609	1	sosie	protein_coding
4602	chr3R	24836681	1	sosie	protein_coding
4603	chr3R	24833952	1	sosie	protein_coding
4604	chr3R	4253043	-1	CG14644	protein_coding
4605	chr3R	14328051	1	spn-B	protein_coding
4607	chr2L	7778029	-1	CG7179	protein_coding
4612	chrX	343041	1	CG3777	protein_coding
4613	chrX	338429	1	CG3777	protein_coding
4614	chrX	279703	1	CG3777	protein_coding
4617	chr2R	9548135	-1	CG1888	protein_coding
4618	chr2R	9546958	-1	CG1888	protein_coding
4620	chr3L	2373678	-1	mRpL23	protein_coding
4621	chr3L	2373704	-1	mRpL23	protein_coding
4622	chr3L	2373501	-1	mRpL23	protein_coding
4623	chr2R	19229063	1	cora	protein_coding
4625	chr3L	16612486	1	CG4101	protein_coding
4627	chr2L	8684376	-1	CG9289	protein_coding
4629	chr2R	22665646	1	CG42867	protein_coding
4631	chr3R	30000530	1	Tace	protein_coding
4634	chr2R	24075174	1	Mlp60A	protein_coding
4635	chr2R	24075012	1	Mlp60A	protein_coding
4636	chr2R	24074602	1	Mlp60A	protein_coding
4638	chr3L	16112410	-1	Zn72D	protein_coding
4639	chr3L	16112626	-1	Zn72D	protein_coding
4640	chr3L	16122002	1	Strump	protein_coding
4641	chr2R	14855048	-1	Ciao1	protein_coding
4644	chrX	9190605	-1	CG12115	protein_coding
4646	chr2L	5539196	-1	CG14015	protein_coding
4647	chr3L	1910197	-1	dsb	protein_coding
4648	chr3L	1897655	-1	dsb	protein_coding
4649	chr3R	11237815	1	CG31388	protein_coding
4650	chr3L	1602954	1	CG33791	protein_coding
4651	chr3L	1604714	1	CG33791	protein_coding
4656	chrX	20574282	1	CG42580	protein_coding
4658	chr3L	8304157	1	Sbp2	protein_coding
4661	chr3R	18403322	1	koko	protein_coding
4662	chr3R	18403223	1	koko	protein_coding
4663	chr3R	18403026	1	koko	protein_coding
4665	chr2R	23903750	1	CG13562	protein_coding
4666	chr3L	22945657	1	Mes2	protein_coding
4667	chr3L	22945995	1	Mes2	protein_coding
4669	chr3L	9698336	1	Ubc4	protein_coding
4670	chr2R	18761758	1	Mctp	protein_coding
4671	chr2R	18771478	1	Mctp	protein_coding
4672	chr2R	18767076	1	Mctp	protein_coding
4673	chrX	6524464	1	CG3918	protein_coding
4675	chrX	9165963	1	mei-P26	protein_coding
4676	chrX	9164163	1	mei-P26	protein_coding
4677	chrX	9163255	1	mei-P26	protein_coding
4679	chr2L	8511866	-1	CG13096	protein_coding
4680	chr3R	15218874	-1	SIDL	protein_coding
4681	chrX	10927399	1	CG2145	protein_coding
4682	chrX	10927456	1	CG2145	protein_coding
4684	chrX	10478838	1	PPP4R2r	protein_coding
4685	chrX	10479370	1	PPP4R2r	protein_coding
4688	chr2R	17860760	1	CG14490	protein_coding
4689	chr3L	13061759	1	CG34428	protein_coding
4690	chrX	2713960	-1	CG2685	protein_coding
4695	chr3R	11236286	1	CG31441	protein_coding
4696	chrX	2149647	-1	bcn92	protein_coding
4697	chrX	2698701	1	CG2662	protein_coding
4698	chr3R	18795169	-1	CG7720	protein_coding
4699	chr3R	18779575	-1	CG7720	protein_coding
4700	chr3R	18793833	-1	CG7720	protein_coding
4701	chr3R	18792348	-1	CG7720	protein_coding
4705	chr3R	28875621	1	Nepl18	protein_coding
4706	chr3L	21821997	1	CycH	protein_coding
4707	chr2L	16307298	-1	CG5861	protein_coding
4712	chrX	12432224	1	Pkcdelta	protein_coding
4713	chrX	12441484	1	Pkcdelta	protein_coding
4714	chrX	2580560	-1	Vha36-3	protein_coding
4715	chrX	2580404	-1	Vha36-3	protein_coding
4719	chr3R	21365290	-1	pre-mod(mdg4)-C	protein_coding
4720	chr2L	14762765	1	CSN1a	protein_coding
4721	chr3L	4259152	-1	CG15011	protein_coding
4722	chr2L	5264001	1	Cyp4ac1	protein_coding
4725	chr3R	8652799	-1	Dhod	protein_coding
4726	chr3R	8652916	-1	Dhod	protein_coding
4727	chrX	10595855	-1	Hmr	protein_coding
4728	chr2L	20374104	-1	Ugt37A1	protein_coding
4729	chr3R	25247514	-1	RpS27	protein_coding
4730	chr3R	25247472	-1	RpS27	protein_coding
4732	chr3R	15834425	-1	CG43317	protein_coding
4733	chr3R	22761076	-1	Nepl13	protein_coding
4735	chr3L	690517	1	RabX6	protein_coding
4737	chr3L	22860787	1	CG13239	protein_coding
4740	chr3R	23677358	1	GILT3	protein_coding
4741	chr3R	29039071	-1	Slu7	protein_coding
4742	chr3R	19164211	1	sqz	protein_coding
4743	chr3R	31459869	-1	Loxl1	protein_coding
4746	chr3L	11696963	-1	Dph1	protein_coding
4747	chr3L	11696498	-1	Dph1	protein_coding
4749	chrX	8240684	1	CG2147	protein_coding
4750	chrX	11570326	-1	RpII215	protein_coding
4754	chr2R	11970686	1	ADD1	protein_coding
4756	chr3R	17403288	-1	CG34279	protein_coding
4758	chrX	22632710	-1	Cda4	protein_coding
4759	chrX	2973834	-1	rst	protein_coding
4761	chr2L	14549109	-1	CG4218	protein_coding
4764	chr3R	8651084	1	SLIRP2	protein_coding
4765	chrX	759594	1	CG5273	protein_coding
4767	chr3L	12967733	-1	Or69a	protein_coding
4768	chr3L	12965739	-1	Or69a	protein_coding
4769	chr3R	29740351	1	Gnpnat	protein_coding
4770	chr3R	29739843	1	Gnpnat	protein_coding
4771	chr3R	29738275	1	Gnpnat	protein_coding
4772	chr2L	4120343	1	Sr-CIII	protein_coding
4775	chr2R	23551551	-1	pita	protein_coding
4776	chr2R	23554712	-1	pita	protein_coding
4777	chr2L	5960340	-1	Vm26Aa	protein_coding
4780	chr3L	12609631	1	caup	protein_coding
4781	chr3L	9974651	1	dpr6	protein_coding
4782	chr3R	4220130	-1	CG31516	protein_coding
4783	chr3R	12666829	1	CG14395	protein_coding
4784	chr3R	12667880	1	CG14395	protein_coding
4785	chr3R	12662831	1	CG14395	protein_coding
4786	chr3R	12664176	1	CG14395	protein_coding
4787	chr3L	11069864	-1	CG6310	protein_coding
4788	chr3L	18609620	1	CG32201	protein_coding
4789	chr2L	12719045	1	MRP	protein_coding
4790	chr2L	12722277	1	MRP	protein_coding
4791	chr2L	12722273	1	MRP	protein_coding
4794	chr2R	22426977	-1	CG10344	protein_coding
4795	chr3R	7349552	-1	CG43290	protein_coding
4798	chr3R	25806445	1	BG642167	protein_coding
4800	chr2R	6881648	1	Spn42Dc	protein_coding
4801	chr2R	6880995	1	Spn42Dc	protein_coding
4802	chr2L	4382735	-1	CG17612	protein_coding
4803	chr2L	4382661	-1	CG17612	protein_coding
4806	chr2R	7956150	1	CG2906	protein_coding
4809	chr2R	18108389	-1	CG5756	protein_coding
4810	chrX	14176923	1	CG11581	protein_coding
4814	chr3R	13839934	-1	CG31495	protein_coding
4815	chrX	11039901	-1	CG42339	protein_coding
