	Chromosome	Start	Strand	Gene	Transcript_type
90847	chr3	111071868	1	NECTIN3	protein_coding
90848	chr3	111072020	1	NECTIN3	protein_coding
90849	chr3	111072168	1	NECTIN3	protein_coding
90852	chr3	111074204	1	NECTIN3	protein_coding
90854	chr3	111192351	1	NECTIN3	protein_coding
90858	chr7	100081727	-1	ZNF3	protein_coding
90859	chr7	100081764	-1	ZNF3	protein_coding
90860	chr7	100081723	-1	ZNF3	protein_coding
90861	chr7	100079167	-1	ZNF3	protein_coding
90862	chr7	100081742	-1	ZNF3	protein_coding
90864	chr7	100081739	-1	ZNF3	protein_coding
90865	chr7	100082548	-1	ZNF3	protein_coding
90866	chr7	100081738	-1	ZNF3	protein_coding
90867	chr7	100077587	-1	ZNF3	protein_coding
90869	chr7	100081705	-1	ZNF3	protein_coding
90887	chr6	112254567	-1	LAMA4	protein_coding
90888	chr6	112254710	-1	LAMA4	protein_coding
90889	chr6	112150553	-1	LAMA4	protein_coding
90891	chr6	112254538	-1	LAMA4	protein_coding
90897	chr6	112191811	-1	LAMA4	protein_coding
90898	chr6	112191764	-1	LAMA4	protein_coding
90899	chr6	112254485	-1	LAMA4	protein_coding
90903	chr6	112254722	-1	LAMA4	protein_coding
90904	chr6	112254572	-1	LAMA4	protein_coding
90905	chr6	112254939	-1	LAMA4	protein_coding
90906	chr6	112254578	-1	LAMA4	protein_coding
90907	chr6	112254647	-1	LAMA4	protein_coding
90911	chr19	55769118	1	RFPL4AL1	protein_coding
90917	chr9	91361918	-1	AUH	protein_coding
90918	chr9	91361913	-1	AUH	protein_coding
90928	chrX	130339888	1	SLC25A14	protein_coding
90932	chrX	130339913	1	SLC25A14	protein_coding
90933	chrX	130339919	1	SLC25A14	protein_coding
90934	chrX	130340052	1	SLC25A14	protein_coding
90936	chrX	130340279	1	SLC25A14	protein_coding
90946	chr19	1401542	-1	GAMT	protein_coding
90947	chr19	1401494	-1	GAMT	protein_coding
90949	chr19	1401570	-1	GAMT	protein_coding
90950	chr19	1399802	-1	GAMT	protein_coding
90957	chr10	74151202	1	ADK	protein_coding
90958	chr10	74151221	1	ADK	protein_coding
90959	chr10	74151224	1	ADK	protein_coding
90960	chr10	74151235	1	ADK	protein_coding
90961	chr10	74151240	1	ADK	protein_coding
90963	chr10	74176763	1	ADK	protein_coding
90965	chr10	74176652	1	ADK	protein_coding
90966	chr10	74176770	1	ADK	protein_coding
90967	chr10	74314733	1	ADK	protein_coding
90970	chr18	49615	-1	TUBB8B	protein_coding
90979	chr16	4416587	-1	CORO7-PAM16	protein_coding
90985	chr18	43277490	-1	SYT4	protein_coding
90989	chr18	43277376	-1	SYT4	protein_coding
90991	chr9	72149453	1	GDA	protein_coding
90992	chr9	72149440	1	GDA	protein_coding
90995	chr9	72210715	1	GDA	protein_coding
90997	chr9	72227997	1	GDA	protein_coding
90998	chr9	72149351	1	GDA	protein_coding
90999	chr9	72114595	1	GDA	protein_coding
91000	chr3	111674676	1	PLCXD2	protein_coding
91004	chr11	95924107	-1	MTMR2	protein_coding
91005	chr11	95910665	-1	MTMR2	protein_coding
91006	chr11	95910739	-1	MTMR2	protein_coding
91008	chr11	95910755	-1	MTMR2	protein_coding
91012	chr11	95910834	-1	MTMR2	protein_coding
91013	chr11	95910843	-1	MTMR2	protein_coding
91014	chr11	95915963	-1	MTMR2	protein_coding
91015	chr11	95923805	-1	MTMR2	protein_coding
91016	chr11	95923818	-1	MTMR2	protein_coding
91017	chr11	95923864	-1	MTMR2	protein_coding
91019	chr11	95923916	-1	MTMR2	protein_coding
91020	chr11	95924090	-1	MTMR2	protein_coding
91024	chr11	95924123	-1	MTMR2	protein_coding
91026	chr11	95924096	-1	MTMR2	protein_coding
91027	chr11	95865646	-1	MTMR2	protein_coding
91028	chr11	95923865	-1	MTMR2	protein_coding
91029	chr11	95924100	-1	MTMR2	protein_coding
91030	chr11	95924093	-1	MTMR2	protein_coding
91031	chr11	95924098	-1	MTMR2	protein_coding
91032	chr11	95913077	-1	MTMR2	protein_coding
91033	chr11	95923763	-1	MTMR2	protein_coding
91034	chr11	95923796	-1	MTMR2	protein_coding
91035	chr11	95923868	-1	MTMR2	protein_coding
91039	chr3	64225466	-1	PRICKLE2	protein_coding
91040	chr3	64268174	-1	PRICKLE2	protein_coding
91041	chr3	64445407	-1	PRICKLE2	protein_coding
91046	chr3	64445245	-1	PRICKLE2	protein_coding
91048	chr18	75209139	-1	PTGR3	protein_coding
91049	chr18	75205513	-1	PTGR3	protein_coding
91050	chr18	75208466	-1	PTGR3	protein_coding
91051	chr18	75208417	-1	PTGR3	protein_coding
91068	chr19	1407569	1	DAZAP1	protein_coding
91069	chr19	1407586	1	DAZAP1	protein_coding
91070	chr19	1407613	1	DAZAP1	protein_coding
91072	chr19	1407680	1	DAZAP1	protein_coding
91073	chr19	1407735	1	DAZAP1	protein_coding
91079	chr16	4416596	-1	CORO7	protein_coding
91081	chr16	4416629	-1	CORO7	protein_coding
91082	chr16	4416627	-1	CORO7	protein_coding
91084	chr16	4358450	-1	CORO7	protein_coding
91093	chr16	4416929	-1	CORO7	protein_coding
91095	chr16	4416597	-1	CORO7	protein_coding
91096	chr16	4416930	-1	CORO7	protein_coding
91097	chr16	4416626	-1	CORO7	protein_coding
91100	chr16	4413489	-1	CORO7	protein_coding
91105	chr16	4425705	-1	CORO7	protein_coding
91123	chr15	40039181	-1	SRP14	protein_coding
91125	chr15	40039050	-1	SRP14	protein_coding
91126	chr15	40039156	-1	SRP14	protein_coding
91129	chr15	40039153	-1	SRP14	protein_coding
91161	chr5	140360194	1	SLC4A9	protein_coding
91162	chr5	140360210	1	SLC4A9	protein_coding
91163	chr5	140360215	1	SLC4A9	protein_coding
91172	chr15	65517273	-1	DPP8	protein_coding
91173	chr15	65517680	-1	DPP8	protein_coding
91174	chr15	65517689	-1	DPP8	protein_coding
91175	chr15	65517704	-1	DPP8	protein_coding
91176	chr15	65467192	-1	DPP8	protein_coding
91177	chr15	65515804	-1	DPP8	protein_coding
91180	chr15	65490286	-1	DPP8	protein_coding
91183	chr15	65517663	-1	DPP8	protein_coding
91184	chr15	65512831	-1	DPP8	protein_coding
91185	chr15	65517338	-1	DPP8	protein_coding
91187	chr15	65517681	-1	DPP8	protein_coding
91197	chr17	52160002	-1	CA10	protein_coding
91198	chr17	52160017	-1	CA10	protein_coding
91200	chr17	52158714	-1	CA10	protein_coding
91201	chr17	52159801	-1	CA10	protein_coding
91202	chr17	52159983	-1	CA10	protein_coding
91204	chr17	51747788	-1	CA10	protein_coding
91206	chr10	89378056	1	IFIT1B	protein_coding
91207	chr18	3845359	-1	DLGAP1	protein_coding
91208	chr18	3874274	-1	DLGAP1	protein_coding
91209	chr18	3874280	-1	DLGAP1	protein_coding
91210	chr18	3874325	-1	DLGAP1	protein_coding
91211	chr18	3874767	-1	DLGAP1	protein_coding
91212	chr18	4455307	-1	DLGAP1	protein_coding
91213	chr18	3845358	-1	DLGAP1	protein_coding
91214	chr18	3874253	-1	DLGAP1	protein_coding
91215	chr18	3845296	-1	DLGAP1	protein_coding
91216	chr18	3874302	-1	DLGAP1	protein_coding
91217	chr18	4455266	-1	DLGAP1	protein_coding
91220	chr18	4151290	-1	DLGAP1	protein_coding
91229	chr1	170074695	-1	KIFAP3	protein_coding
91230	chr1	170068917	-1	KIFAP3	protein_coding
91231	chr1	170074588	-1	KIFAP3	protein_coding
91234	chr1	170074738	-1	KIFAP3	protein_coding
91235	chr10	89392546	1	IFIT1	protein_coding
91236	chr10	89392623	1	IFIT1	protein_coding
91237	chr9	4984390	1	JAK2	protein_coding
91238	chr9	4985033	1	JAK2	protein_coding
91239	chr9	4985272	1	JAK2	protein_coding
91250	chr10	89535594	-1	SLC16A12	protein_coding
91251	chr10	89556641	-1	SLC16A12	protein_coding
91252	chr22	24245078	-1	GGT5	protein_coding
91253	chr22	24226112	-1	GGT5	protein_coding
91254	chr22	24245059	-1	GGT5	protein_coding
91255	chr22	24245082	-1	GGT5	protein_coding
91261	chr20	38724486	1	SLC32A1	protein_coding
91266	chr20	38748460	1	ACTR5	protein_coding
91267	chr10	72216000	1	ANAPC16	protein_coding
91268	chr10	72216012	1	ANAPC16	protein_coding
91272	chr3	147393895	1	ZIC1	protein_coding
91273	chr3	147409365	1	ZIC1	protein_coding
91277	chr11	117144284	1	PAFAH1B2	protein_coding
91278	chr11	117144287	1	PAFAH1B2	protein_coding
91279	chr11	117144293	1	PAFAH1B2	protein_coding
91280	chr11	117144298	1	PAFAH1B2	protein_coding
91282	chr11	117144344	1	PAFAH1B2	protein_coding
91297	chr20	32858923	1	EFCAB8	protein_coding
91298	chr20	32863793	1	EFCAB8	protein_coding
91318	chr7	92833917	-1	CDK6	protein_coding
91320	chr7	92836573	-1	CDK6	protein_coding
91326	chr10	72273924	1	DDIT4	protein_coding
91332	chr3	128101619	-1	RUVBL1	protein_coding
91333	chr3	128153914	-1	RUVBL1	protein_coding
91334	chr3	128123812	-1	RUVBL1	protein_coding
91336	chr3	128100744	-1	RUVBL1	protein_coding
91341	chr19	1479201	-1	C19orf25	protein_coding
91342	chr19	1479118	-1	C19orf25	protein_coding
91343	chr19	1479215	-1	C19orf25	protein_coding
91344	chr19	1479194	-1	C19orf25	protein_coding
91345	chr19	1479216	-1	C19orf25	protein_coding
91346	chr19	1479181	-1	C19orf25	protein_coding
91348	chr19	1479183	-1	C19orf25	protein_coding
91349	chr19	1478916	-1	C19orf25	protein_coding
91350	chr19	1478897	-1	C19orf25	protein_coding
91351	chr19	1479213	-1	C19orf25	protein_coding
91354	chr8	124539101	1	NDUFB9	protein_coding
91355	chr8	124539123	1	NDUFB9	protein_coding
91357	chr8	124539131	1	NDUFB9	protein_coding
91360	chr8	124539144	1	NDUFB9	protein_coding
91369	chr13	31161904	-1	HSPH1	protein_coding
91370	chr13	31162388	-1	HSPH1	protein_coding
91371	chr13	31138568	-1	HSPH1	protein_coding
91372	chr13	31161927	-1	HSPH1	protein_coding
91393	chr20	35954564	1	CNBD2	protein_coding
91394	chr20	35954707	1	CNBD2	protein_coding
91395	chr20	35968590	1	CNBD2	protein_coding
91396	chr20	35968607	1	CNBD2	protein_coding
91397	chr20	35968611	1	CNBD2	protein_coding
91399	chr20	35968623	1	CNBD2	protein_coding
91401	chr10	17617374	-1	HACD1	protein_coding
91404	chr10	17617235	-1	HACD1	protein_coding
91406	chr10	17617367	-1	HACD1	protein_coding
91409	chr2	216372483	-1	MARCHF4	protein_coding
91410	chr7	50095883	1	SPATA48	protein_coding
91411	chr2	208025527	-1	PLEKHM3	protein_coding
91413	chr2	207977450	-1	PLEKHM3	protein_coding
91414	chr2	208025498	-1	PLEKHM3	protein_coding
91415	chr14	24130659	1	FITM1	protein_coding
91416	chr14	24132050	1	FITM1	protein_coding
91417	chr7	138981318	-1	KIAA1549	protein_coding
91418	chr7	138981389	-1	KIAA1549	protein_coding
91420	chr14	19875142	1	OR4K2	protein_coding
91421	chr14	19876232	1	OR4K2	protein_coding
91424	chr19	1592801	-1	MBD3	protein_coding
91425	chr19	1592865	-1	MBD3	protein_coding
91427	chr19	1585530	-1	MBD3	protein_coding
91432	chr19	1592359	-1	MBD3	protein_coding
91433	chr19	1586362	-1	MBD3	protein_coding
91434	chr19	1592392	-1	MBD3	protein_coding
91435	chr14	41606876	1	LRFN5	protein_coding
91438	chr14	41608415	1	LRFN5	protein_coding
91439	chr14	41699427	1	LRFN5	protein_coding
91441	chr10	17644151	1	STAM	protein_coding
91443	chr10	17644208	1	STAM	protein_coding
91447	chr11	117178736	1	SIDT2	protein_coding
91448	chr11	117178743	1	SIDT2	protein_coding
91449	chr11	117178932	1	SIDT2	protein_coding
91451	chr11	117179181	1	SIDT2	protein_coding
91452	chr11	117179223	1	SIDT2	protein_coding
91453	chr11	117179369	1	SIDT2	protein_coding
91454	chr11	117179688	1	SIDT2	protein_coding
91464	chr11	117192579	1	SIDT2	protein_coding
91465	chr11	117192617	1	SIDT2	protein_coding
91468	chr22	50012765	-1	IL17REL	protein_coding
91483	chr14	19773504	1	OR4M1	protein_coding
91484	chr14	19780242	1	OR4M1	protein_coding
91485	chr8	124728473	-1	MTSS1	protein_coding
91486	chr8	124728018	-1	MTSS1	protein_coding
91488	chr8	124565727	-1	MTSS1	protein_coding
91489	chr8	124728273	-1	MTSS1	protein_coding
91490	chr8	124568841	-1	MTSS1	protein_coding
91492	chr8	124568804	-1	MTSS1	protein_coding
91493	chr8	124568538	-1	MTSS1	protein_coding
91496	chr8	124568821	-1	MTSS1	protein_coding
91498	chr8	124727616	-1	MTSS1	protein_coding
91503	chr22	21549447	1	UBE2L3	protein_coding
91504	chr22	21567547	1	UBE2L3	protein_coding
91506	chr22	21567714	1	UBE2L3	protein_coding
91508	chr14	20019307	-1	OR4K14	protein_coding
91509	chr14	22644352	-1	OR6J1	protein_coding
91510	chr14	20036038	-1	OR4K13	protein_coding
91511	chr14	19930917	1	OR4K1	protein_coding
91512	chr14	19931044	1	OR4K1	protein_coding
91513	chr14	19935608	1	OR4K1	protein_coding
91514	chr14	21580076	-1	OR10G3	protein_coding
91519	chrX	130385674	-1	GPR119	protein_coding
91520	chrX	130385660	-1	GPR119	protein_coding
91524	chr9	112175185	-1	SUSD1	protein_coding
91525	chr9	112175297	-1	SUSD1	protein_coding
91526	chr9	112175267	-1	SUSD1	protein_coding
91529	chr9	112142466	-1	SUSD1	protein_coding
91533	chrX	22272913	1	CBLL2	protein_coding
91538	chr20	63293186	1	COL20A1	protein_coding
91540	chr20	63295040	1	COL20A1	protein_coding
91541	chr20	63319086	1	COL20A1	protein_coding
91542	chr20	63320099	1	COL20A1	protein_coding
91548	chrX	22032325	1	PHEX	protein_coding
91550	chrX	22032581	1	PHEX	protein_coding
91555	chrX	22136574	1	PHEX	protein_coding
91556	chrX	22136587	1	PHEX	protein_coding
91562	chr14	35627276	-1	RALGAPA1	protein_coding
91563	chr14	35809226	-1	RALGAPA1	protein_coding
91564	chr14	35809304	-1	RALGAPA1	protein_coding
91565	chr14	35809295	-1	RALGAPA1	protein_coding
91566	chr14	35809271	-1	RALGAPA1	protein_coding
91567	chr14	35809214	-1	RALGAPA1	protein_coding
91569	chr14	35808934	-1	RALGAPA1	protein_coding
91570	chr14	35808835	-1	RALGAPA1	protein_coding
91582	chr22	17191810	-1	ADA2	protein_coding
91583	chr22	17199783	-1	ADA2	protein_coding
91584	chr22	17219435	-1	ADA2	protein_coding
91585	chr22	17230289	-1	ADA2	protein_coding
91586	chr22	17258235	-1	ADA2	protein_coding
91588	chr22	17221989	-1	ADA2	protein_coding
91589	chr22	17222101	-1	ADA2	protein_coding
91590	chr22	17209889	-1	ADA2	protein_coding
91594	chr22	17219434	-1	ADA2	protein_coding
91600	chr22	17219424	-1	ADA2	protein_coding
91601	chr22	17219423	-1	ADA2	protein_coding
91603	chr17	66835117	1	CACNG5	protein_coding
91604	chr17	66877269	1	CACNG5	protein_coding
91605	chr17	66877273	1	CACNG5	protein_coding
91627	chr1	118989556	-1	TBX15	protein_coding
91628	chr1	118914125	-1	TBX15	protein_coding
91629	chr1	118988343	-1	TBX15	protein_coding
91633	chr10	17752201	1	TMEM236	protein_coding
91634	chr17	51153590	1	NME1-NME2	protein_coding
91635	chr17	51153604	1	NME1-NME2	protein_coding
91636	chr17	51153636	1	NME1-NME2	protein_coding
91638	chr2	236507476	-1	IQCA1	protein_coding
91642	chr2	236503696	-1	IQCA1	protein_coding
91645	chr2	236503697	-1	IQCA1	protein_coding
91646	chr2	236507535	-1	IQCA1	protein_coding
91653	chr10	988434	1	GTPBP4	protein_coding
91655	chr10	988706	1	GTPBP4	protein_coding
91660	chr3	151873643	1	SUCNR1	protein_coding
91668	chr3	120596336	1	NDUFB4	protein_coding
91669	chr3	120596328	1	NDUFB4	protein_coding
91670	chr3	120596347	1	NDUFB4	protein_coding
91679	chr12	96400439	-1	CDK17	protein_coding
91680	chr12	96400480	-1	CDK17	protein_coding
91681	chr12	96400074	-1	CDK17	protein_coding
91687	chr12	96399404	-1	CDK17	protein_coding
91688	chr12	96335230	-1	CDK17	protein_coding
91689	chr12	96399364	-1	CDK17	protein_coding
91694	chr7	23246775	1	GPNMB	protein_coding
91695	chr7	23246697	1	GPNMB	protein_coding
91696	chr7	23246709	1	GPNMB	protein_coding
91697	chr7	23246746	1	GPNMB	protein_coding
91712	chr1	160711822	-1	CD48	protein_coding
91713	chr1	160711831	-1	CD48	protein_coding
91714	chr1	160711803	-1	CD48	protein_coding
91716	chr19	1446302	1	APC2	protein_coding
91717	chr19	1450121	1	APC2	protein_coding
91718	chr19	1450149	1	APC2	protein_coding
91720	chr19	1451289	1	APC2	protein_coding
91721	chr19	1452198	1	APC2	protein_coding
91722	chr19	1452800	1	APC2	protein_coding
91723	chr3	138594260	-1	CEP70	protein_coding
91724	chr3	138594319	-1	CEP70	protein_coding
91725	chr3	138594224	-1	CEP70	protein_coding
91726	chr3	138594339	-1	CEP70	protein_coding
91727	chr3	138500180	-1	CEP70	protein_coding
91728	chr3	138594248	-1	CEP70	protein_coding
91729	chr3	138594238	-1	CEP70	protein_coding
91730	chr3	138594345	-1	CEP70	protein_coding
91732	chr3	138591956	-1	CEP70	protein_coding
91733	chr3	138594538	-1	CEP70	protein_coding
91734	chr3	138594129	-1	CEP70	protein_coding
91735	chr17	59964740	-1	RNFT1	protein_coding
91740	chr17	59964734	-1	RNFT1	protein_coding
91745	chr1	165445126	-1	RXRG	protein_coding
91748	chr1	165445355	-1	RXRG	protein_coding
91750	chr5	140401814	1	ANKHD1	protein_coding
91751	chr5	140401833	1	ANKHD1	protein_coding
91752	chr5	140401850	1	ANKHD1	protein_coding
91753	chr5	140401854	1	ANKHD1	protein_coding
91754	chr5	140401856	1	ANKHD1	protein_coding
91755	chr5	140401921	1	ANKHD1	protein_coding
91757	chr5	140459257	1	ANKHD1	protein_coding
91758	chr5	140482580	1	ANKHD1	protein_coding
91763	chr5	140510110	1	ANKHD1	protein_coding
91764	chr5	140524183	1	ANKHD1	protein_coding
91765	chr5	140526033	1	ANKHD1	protein_coding
91766	chr5	140526153	1	ANKHD1	protein_coding
91769	chr5	140537389	1	ANKHD1	protein_coding
91773	chr17	61399843	1	TBX2	protein_coding
91777	chr10	1025859	-1	IDI2	protein_coding
91779	chr9	72521608	1	TMC1	protein_coding
91781	chr9	72577369	1	TMC1	protein_coding
91784	chr9	72577788	1	TMC1	protein_coding
91787	chr9	72577939	1	TMC1	protein_coding
91790	chr9	72628020	1	TMC1	protein_coding
91794	chr9	72616266	1	TMC1	protein_coding
91806	chr17	69414697	1	MAP2K6	protein_coding
91809	chr17	69502154	1	MAP2K6	protein_coding
91810	chr17	69502266	1	MAP2K6	protein_coding
91811	chr17	69502429	1	MAP2K6	protein_coding
91818	chr2	153478762	-1	RPRM	protein_coding
91820	chr10	46375627	1	ANXA8L1	protein_coding
91821	chr10	46375676	1	ANXA8L1	protein_coding
91822	chr10	46375756	1	ANXA8L1	protein_coding
91824	chr10	46375776	1	ANXA8L1	protein_coding
91825	chrX	30215563	1	MAGEB2	protein_coding
91827	chrX	30242000	1	MAGEB4	protein_coding
91828	chr2	208129828	-1	CRYGC	protein_coding
91833	chrX	151974676	-1	GABRE	protein_coding
91851	chr2	233059967	1	INPP5D	protein_coding
91853	chr2	233060342	1	INPP5D	protein_coding
91857	chr2	233161724	1	INPP5D	protein_coding
91863	chr2	233195437	1	INPP5D	protein_coding
91866	chr12	100048196	-1	BLTP3B	protein_coding
91867	chr12	100142874	-1	BLTP3B	protein_coding
91868	chr12	100092948	-1	BLTP3B	protein_coding
91870	chr12	100142847	-1	BLTP3B	protein_coding
91871	chr12	100092931	-1	BLTP3B	protein_coding
91872	chr12	100092964	-1	BLTP3B	protein_coding
91873	chr12	100092890	-1	BLTP3B	protein_coding
91876	chr20	45705019	-1	WFDC10B	protein_coding
91878	chr19	39971165	1	PSMC4	protein_coding
91880	chr19	39971170	1	PSMC4	protein_coding
91884	chr1	186375253	-1	TPR	protein_coding
91891	chr1	186375693	-1	TPR	protein_coding
91892	chr1	186375325	-1	TPR	protein_coding
91893	chr7	96322098	-1	SLC25A13	protein_coding
91900	chr7	96322147	-1	SLC25A13	protein_coding
91905	chr20	61998187	-1	TAF4	protein_coding
91907	chr20	62065881	-1	TAF4	protein_coding
91910	chr20	62007561	-1	TAF4	protein_coding
91915	chr11	117199370	1	TAGLN	protein_coding
91916	chr11	117199382	1	TAGLN	protein_coding
91917	chr11	117199394	1	TAGLN	protein_coding
91918	chr11	117200255	1	TAGLN	protein_coding
91920	chr11	117201750	1	TAGLN	protein_coding
91921	chr11	117201873	1	TAGLN	protein_coding
91922	chr11	117203144	1	TAGLN	protein_coding
91923	chr13	31199975	1	B3GLCT	protein_coding
91928	chr8	30727846	-1	GSR	protein_coding
91931	chr8	30727835	-1	GSR	protein_coding
91934	chr7	141776674	1	TAS2R4	protein_coding
91944	chr7	45000201	1	CCM2	protein_coding
91949	chr7	45027026	1	CCM2	protein_coding
91952	chr7	45027672	1	CCM2	protein_coding
91957	chr7	45068494	1	CCM2	protein_coding
91959	chr7	45027634	1	CCM2	protein_coding
91960	chr7	45000188	1	CCM2	protein_coding
91963	chr15	48878134	1	EID1	protein_coding
91964	chr15	48878136	1	EID1	protein_coding
91969	chrX	154379273	1	EMD	protein_coding
91970	chrX	154379295	1	EMD	protein_coding
91974	chrX	154379417	1	EMD	protein_coding
91977	chrX	154379485	1	EMD	protein_coding
91984	chr13	21459303	-1	ZDHHC20	protein_coding
91985	chr13	21459369	-1	ZDHHC20	protein_coding
91986	chr13	21459370	-1	ZDHHC20	protein_coding
91989	chr13	21459248	-1	ZDHHC20	protein_coding
91995	chr15	83654123	1	ADAMTSL3	protein_coding
91996	chr15	83654088	1	ADAMTSL3	protein_coding
92002	chr9	68540883	-1	TMEM252	protein_coding
92003	chr20	1203454	1	C20orf202	protein_coding
92007	chr20	38601809	1	ARHGAP40	protein_coding
92008	chr20	38626996	1	ARHGAP40	protein_coding
92009	chr20	38647063	1	ARHGAP40	protein_coding
92010	chr9	127224265	1	GARNL3	protein_coding
92011	chr9	127224471	1	GARNL3	protein_coding
92014	chr9	127225239	1	GARNL3	protein_coding
92017	chr9	127263662	1	GARNL3	protein_coding
92020	chr9	127264774	1	GARNL3	protein_coding
92031	chr20	45579326	-1	WFDC8	protein_coding
92032	chr20	45579284	-1	WFDC8	protein_coding
92037	chr19	39997036	1	ZNF546	protein_coding
92040	chr19	39997060	1	ZNF546	protein_coding
92041	chr19	39997063	1	ZNF546	protein_coding
92043	chr19	39997236	1	ZNF546	protein_coding
92050	chr13	74133929	-1	KLF12	protein_coding
92051	chr13	74134404	-1	KLF12	protein_coding
92056	chr17	66302613	1	PRKCA	protein_coding
92060	chr10	46465881	-1	NPY4R	protein_coding
92061	chr10	46465958	-1	NPY4R	protein_coding
92065	chr16	4371848	1	VASN	protein_coding
92067	chr10	68827531	1	STOX1	protein_coding
92068	chr10	68827541	1	STOX1	protein_coding
92069	chr10	68827624	1	STOX1	protein_coding
92071	chr4	16226471	-1	TAPT1	protein_coding
92088	chr13	97221434	1	MBNL2	protein_coding
