	Chromosome	Start	Strand	Gene	Transcript_type
27113	chr5	130171824	1	Rabgef1	protein_coding
27114	chr5	130187161	1	Rabgef1	protein_coding
27120	chr9	78588041	-1	Slc17a5	protein_coding
27121	chr9	78588015	-1	Slc17a5	protein_coding
27123	chr15	75704280	1	Rhpn1	protein_coding
27127	chr15	75704394	1	Rhpn1	protein_coding
27132	chr1	16519228	-1	Stau2	protein_coding
27133	chr1	16519307	-1	Stau2	protein_coding
27134	chr1	16520067	-1	Stau2	protein_coding
27135	chr1	16519211	-1	Stau2	protein_coding
27136	chr1	16520020	-1	Stau2	protein_coding
27137	chr1	16519306	-1	Stau2	protein_coding
27138	chr1	16519260	-1	Stau2	protein_coding
27139	chr1	16519240	-1	Stau2	protein_coding
27141	chr1	16519247	-1	Stau2	protein_coding
27143	chr1	16520080	-1	Stau2	protein_coding
27144	chr1	16520112	-1	Stau2	protein_coding
27145	chr1	16519270	-1	Stau2	protein_coding
27146	chr1	16520021	-1	Stau2	protein_coding
27154	chr14	73123037	1	Rcbtb2	protein_coding
27156	chr14	73138768	1	Rcbtb2	protein_coding
27157	chr14	73142536	1	Rcbtb2	protein_coding
27158	chr14	73142537	1	Rcbtb2	protein_coding
27159	chr14	73142558	1	Rcbtb2	protein_coding
27161	chr14	73142723	1	Rcbtb2	protein_coding
27162	chr14	73142863	1	Rcbtb2	protein_coding
27163	chr14	73142992	1	Rcbtb2	protein_coding
27166	chr14	73143062	1	Rcbtb2	protein_coding
27167	chr14	73143076	1	Rcbtb2	protein_coding
27168	chr14	73143099	1	Rcbtb2	protein_coding
27170	chr14	73143110	1	Rcbtb2	protein_coding
27171	chr14	73143157	1	Rcbtb2	protein_coding
27172	chr14	73143162	1	Rcbtb2	protein_coding
27173	chr14	73143400	1	Rcbtb2	protein_coding
27175	chr14	73173884	1	Rcbtb2	protein_coding
27177	chr14	73151485	1	Rcbtb2	protein_coding
27178	chr14	73143593	1	Rcbtb2	protein_coding
27179	chr3	131272101	-1	Hadh	protein_coding
27181	chr16	14159267	-1	Marf1	protein_coding
27183	chr16	14163351	-1	Marf1	protein_coding
27184	chr14	68655842	-1	Adam28	protein_coding
27187	chr14	68655816	-1	Adam28	protein_coding
27189	chr4	126533472	-1	Ago4	protein_coding
27191	chr15	103448459	-1	Gtsf2	protein_coding
27194	chr19	40376874	-1	Sorbs1	protein_coding
27195	chr19	40513740	-1	Sorbs1	protein_coding
27196	chr19	40513750	-1	Sorbs1	protein_coding
27197	chr19	40513673	-1	Sorbs1	protein_coding
27198	chr19	40513704	-1	Sorbs1	protein_coding
27199	chr19	40513736	-1	Sorbs1	protein_coding
27200	chr19	40311748	-1	Sorbs1	protein_coding
27201	chr19	40451387	-1	Sorbs1	protein_coding
27207	chr19	40382831	-1	Sorbs1	protein_coding
27208	chr19	40382633	-1	Sorbs1	protein_coding
27211	chr19	40487746	-1	Sorbs1	protein_coding
27216	chr19	40402267	-1	Sorbs1	protein_coding
27217	chr16	14163275	1	Nde1	protein_coding
27218	chr16	14163287	1	Nde1	protein_coding
27221	chr16	14163345	1	Nde1	protein_coding
27224	chr16	14183573	1	Nde1	protein_coding
27227	chr15	103453827	1	Nckap1l	protein_coding
27231	chr1	185332149	1	Bpnt1	protein_coding
27232	chr1	185332172	1	Bpnt1	protein_coding
27233	chr1	185332173	1	Bpnt1	protein_coding
27234	chr1	185332180	1	Bpnt1	protein_coding
27236	chr8	105297663	1	E2f4	protein_coding
27239	chr15	96642250	-1	Slc38a1	protein_coding
27240	chr15	96641962	-1	Slc38a1	protein_coding
27243	chr15	96642213	-1	Slc38a1	protein_coding
27245	chr15	96642913	-1	Slc38a1	protein_coding
27249	chr4	143816089	-1	Gm13084	protein_coding
27250	chr4	143816093	-1	Gm13084	protein_coding
27253	chr6	120364124	1	Kdm5a	protein_coding
27256	chr6	120374817	1	Kdm5a	protein_coding
27261	chr5	135187264	1	Baz1b	protein_coding
27268	chr9	78615546	1	Cd109	protein_coding
27273	chr2	180257377	1	Rps21	protein_coding
27277	chr15	103503034	1	Pde1b	protein_coding
27278	chr15	103503277	1	Pde1b	protein_coding
27279	chr15	103514920	1	Pde1b	protein_coding
27281	chr1	90602981	1	Cops8	protein_coding
27286	chr1	90603528	1	Cops8	protein_coding
27289	chr1	90611580	1	Cops8	protein_coding
27290	chrX	93632155	-1	Pola1	protein_coding
27298	chr14	75955009	1	Kctd4	protein_coding
27299	chr14	76010865	-1	Gtf2f2	protein_coding
27300	chr6	120357429	-1	Ccdc77	protein_coding
27302	chr6	120357472	-1	Ccdc77	protein_coding
27304	chr6	120357367	-1	Ccdc77	protein_coding
27308	chr6	120364356	-1	Ccdc77	protein_coding
27310	chr5	140649025	-1	Ttyh3	protein_coding
27311	chr5	140649031	-1	Ttyh3	protein_coding
27312	chr5	140627287	-1	Ttyh3	protein_coding
27322	chr6	88518905	-1	Sec61a1	protein_coding
27336	chr2	180273496	-1	Cables2	protein_coding
27341	chr15	96699730	-1	Slc38a2	protein_coding
27345	chr14	60373259	1	Amer2	protein_coding
27346	chr14	60373287	1	Amer2	protein_coding
27347	chr14	60377692	1	Amer2	protein_coding
27348	chr14	60378286	1	Amer2	protein_coding
27350	chr2	158794807	1	Dhx35	protein_coding
27355	chr2	158794885	1	Dhx35	protein_coding
27358	chr4	149099876	-1	Pex14	protein_coding
27369	chr2	131063814	-1	Adam33	protein_coding
27371	chr2	131056367	-1	Adam33	protein_coding
27378	chr2	131063513	-1	Adam33	protein_coding
27382	chr11	72796254	1	Zzef1	protein_coding
27387	chr11	72796226	1	Zzef1	protein_coding
27389	chr14	76110760	-1	Gpalpp1	protein_coding
27393	chr3	131303224	-1	Cyp2u1	protein_coding
27394	chr3	131303200	-1	Cyp2u1	protein_coding
27405	chr4	117497052	-1	Rnf220	protein_coding
27406	chr4	117288772	-1	Rnf220	protein_coding
27407	chr4	117289446	-1	Rnf220	protein_coding
27408	chr4	117375457	-1	Rnf220	protein_coding
27412	chr4	117285474	-1	Rnf220	protein_coding
27420	chr13	92484013	-1	Fam151b	protein_coding
27422	chr2	180289879	-1	Rbbp8nl	protein_coding
27423	chr10	72654845	1	Zwint	protein_coding
27424	chr10	72654895	1	Zwint	protein_coding
27425	chr10	72654896	1	Zwint	protein_coding
27428	chr10	72656244	1	Zwint	protein_coding
27439	chr11	101582242	1	Tmem106a	protein_coding
27441	chr11	101582257	1	Tmem106a	protein_coding
27442	chr11	101582300	1	Tmem106a	protein_coding
27446	chrX	134476490	-1	Taf7l	protein_coding
27447	chrX	134474993	-1	Taf7l	protein_coding
27452	chr7	80402762	-1	Furin	protein_coding
27453	chr7	80401707	-1	Furin	protein_coding
27456	chr7	80405436	-1	Furin	protein_coding
27457	chr7	80403322	-1	Furin	protein_coding
27458	chr7	80405431	-1	Furin	protein_coding
27459	chr3	131344933	-1	Sgms2	protein_coding
27460	chr3	131344940	-1	Sgms2	protein_coding
27461	chr3	131490479	-1	Sgms2	protein_coding
27465	chr15	97019951	-1	Slc38a4	protein_coding
27466	chr15	97055956	-1	Slc38a4	protein_coding
27467	chr15	97031211	-1	Slc38a4	protein_coding
27468	chr15	97050087	-1	Slc38a4	protein_coding
27469	chr15	97020322	-1	Slc38a4	protein_coding
27470	chr16	43889800	1	Ccdc191	protein_coding
27472	chr16	43889940	1	Ccdc191	protein_coding
27474	chr16	43939124	1	Ccdc191	protein_coding
27475	chr5	86071746	1	Stap1	protein_coding
27479	chr5	86071812	1	Stap1	protein_coding
27481	chr2	164025450	1	Pabpc1l	protein_coding
27495	chr2	89578447	-1	Olfr1245	protein_coding
27496	chr2	89575773	-1	Olfr1245	protein_coding
27500	chr14	73325822	-1	Rb1	protein_coding
27511	chr16	43889685	-1	Qtrt2	protein_coding
27514	chr16	43881213	-1	Qtrt2	protein_coding
27520	chr10	76726168	-1	Col6a1	protein_coding
27527	chr8	105305609	1	Elmo3	protein_coding
27528	chr8	105305613	1	Elmo3	protein_coding
27531	chr3	145576205	1	Znhit6	protein_coding
27532	chr3	145576232	1	Znhit6	protein_coding
27533	chr3	145576247	1	Znhit6	protein_coding
27534	chr3	145576258	1	Znhit6	protein_coding
27536	chr3	145576336	1	Znhit6	protein_coding
27538	chr4	135873850	-1	Pnrc2	protein_coding
27539	chr4	135873570	-1	Pnrc2	protein_coding
27540	chr4	135873061	-1	Pnrc2	protein_coding
27544	chr14	76110891	1	Nufip1	protein_coding
27546	chr2	34771970	1	Hspa5	protein_coding
27547	chr2	34772095	1	Hspa5	protein_coding
27554	chr15	97247107	1	Pced1b	protein_coding
27556	chr15	97361202	1	Pced1b	protein_coding
27557	chr15	97361217	1	Pced1b	protein_coding
27559	chr17	71459300	-1	Gm4707	protein_coding
27564	chr1	181511451	-1	Ccdc121	protein_coding
27565	chr8	94666600	1	Arl2bp	protein_coding
27566	chr8	94666723	1	Arl2bp	protein_coding
27568	chr8	94666864	1	Arl2bp	protein_coding
27571	chr15	97247122	-1	Amigo2	protein_coding
27572	chr15	97247287	-1	Amigo2	protein_coding
27573	chr2	180334699	-1	Gata5	protein_coding
27575	chr17	71475343	-1	Smchd1	protein_coding
27586	chr17	66519729	-1	Rab12	protein_coding
27590	chr17	66519670	-1	Rab12	protein_coding
27591	chr9	108507706	1	Qars	protein_coding
27594	chr9	108508056	1	Qars	protein_coding
27596	chr9	108508059	1	Qars	protein_coding
27598	chr9	108508060	1	Qars	protein_coding
27601	chr9	108508093	1	Qars	protein_coding
27607	chr9	108513109	1	Qars	protein_coding
27615	chr9	108514191	1	Qars	protein_coding
27621	chr3	67463926	-1	Lxn	protein_coding
27631	chr3	67430096	1	Gfm1	protein_coding
27634	chr14	73237895	1	Lpar6	protein_coding
27635	chr17	66594621	-1	Themis3	protein_coding
27636	chrX	134541865	-1	Timm8a1	protein_coding
27638	chr14	118787908	1	Cldn10	protein_coding
27639	chr14	118787918	1	Cldn10	protein_coding
27640	chr14	118854732	1	Cldn10	protein_coding
27641	chr11	86257550	-1	Ints2	protein_coding
27642	chr11	86256546	-1	Ints2	protein_coding
27647	chr11	86257575	-1	Ints2	protein_coding
27648	chr11	86257554	-1	Ints2	protein_coding
27649	chr11	86257518	-1	Ints2	protein_coding
27652	chr14	57058100	-1	Gja3	protein_coding
27653	chr14	57057723	-1	Gja3	protein_coding
27654	chr12	98920574	1	Ttc8	protein_coding
27655	chr12	98920612	1	Ttc8	protein_coding
27657	chr12	98920820	1	Ttc8	protein_coding
27664	chr2	180456245	1	Slco4a1	protein_coding
27666	chr2	180460979	1	Slco4a1	protein_coding
27669	chr14	57104702	-1	Gjb2	protein_coding
27670	chr7	133602158	-1	Tex36	protein_coding
27672	chr11	69981252	-1	Elp5	protein_coding
27678	chr11	69981639	-1	Elp5	protein_coding
27679	chr11	69982517	-1	Elp5	protein_coding
27680	chr11	69980696	-1	Elp5	protein_coding
27685	chr11	101599256	-1	Gm11634	protein_coding
27686	chr11	101599185	-1	Gm11634	protein_coding
27688	chr9	79612970	-1	Col12a1	protein_coding
27689	chr9	79718518	-1	Col12a1	protein_coding
27690	chr9	79718720	-1	Col12a1	protein_coding
27696	chrX	75875182	-1	Pls3	protein_coding
27697	chrX	75826953	-1	Pls3	protein_coding
27698	chrX	75874574	-1	Pls3	protein_coding
27699	chrX	75843063	-1	Pls3	protein_coding
27700	chrX	75843185	-1	Pls3	protein_coding
27703	chr3	67515523	-1	Rarres1	protein_coding
27704	chr3	152714100	1	Pigk	protein_coding
27706	chr3	152714113	1	Pigk	protein_coding
27713	chr4	155831272	1	Aurkaip1	protein_coding
27714	chr4	155831351	1	Aurkaip1	protein_coding
27716	chr4	155831659	1	Aurkaip1	protein_coding
27718	chr4	155831669	1	Aurkaip1	protein_coding
27720	chr12	109452849	1	Dlk1	protein_coding
27721	chr12	109453455	1	Dlk1	protein_coding
27722	chr12	109453491	1	Dlk1	protein_coding
27723	chr12	109453535	1	Dlk1	protein_coding
27724	chr12	109453655	1	Dlk1	protein_coding
27725	chr12	109453660	1	Dlk1	protein_coding
27726	chr12	109454195	1	Dlk1	protein_coding
27727	chr12	109459843	1	Dlk1	protein_coding
27728	chr11	86357602	-1	Med13	protein_coding
27732	chr11	69981156	1	Ctdnep1	protein_coding
27733	chr11	69983720	1	Ctdnep1	protein_coding
27740	chr9	48985375	1	Usp28	protein_coding
27742	chr9	48985414	1	Usp28	protein_coding
27743	chr9	48985465	1	Usp28	protein_coding
27744	chr9	49016751	1	Usp28	protein_coding
27751	chr2	89593157	-1	Olfr1246	protein_coding
27752	chr2	89593140	-1	Olfr1246	protein_coding
27753	chr2	89593126	-1	Olfr1246	protein_coding
27754	chr2	89591146	-1	Olfr1246	protein_coding
27757	chr11	101627942	1	Rdm1	protein_coding
27761	chr17	24632627	-1	Tsc2	protein_coding
27762	chr17	24632608	-1	Tsc2	protein_coding
27765	chr17	24598307	-1	Tsc2	protein_coding
27766	chr17	24632595	-1	Tsc2	protein_coding
27767	chr17	24632630	-1	Tsc2	protein_coding
27770	chr17	24632575	-1	Tsc2	protein_coding
27781	chr17	24632593	-1	Tsc2	protein_coding
27782	chr17	24632629	-1	Tsc2	protein_coding
27784	chr9	59578192	1	Celf6	protein_coding
27786	chr9	59578337	1	Celf6	protein_coding
27787	chr9	59589288	1	Celf6	protein_coding
27788	chr9	59589339	1	Celf6	protein_coding
27792	chr7	45705088	1	Dbp	protein_coding
27793	chr7	45705269	1	Dbp	protein_coding
27794	chr7	45705284	1	Dbp	protein_coding
27797	chr6	88627442	-1	Kbtbd12	protein_coding
27798	chr6	88618501	-1	Kbtbd12	protein_coding
27803	chr6	88637950	-1	Kbtbd12	protein_coding
27805	chr3	152982246	-1	St6galnac5	protein_coding
27807	chr7	45718002	-1	Sphk2	protein_coding
27808	chr7	45717902	-1	Sphk2	protein_coding
27809	chr7	45715207	-1	Sphk2	protein_coding
27810	chr7	45713443	-1	Sphk2	protein_coding
27812	chr16	18426384	1	Txnrd2	protein_coding
27813	chr16	18426417	1	Txnrd2	protein_coding
27814	chr16	18426438	1	Txnrd2	protein_coding
27816	chr16	18426445	1	Txnrd2	protein_coding
27817	chr16	18426462	1	Txnrd2	protein_coding
27818	chr16	18428697	1	Txnrd2	protein_coding
27819	chr16	18428925	1	Txnrd2	protein_coding
27820	chr16	18440801	1	Txnrd2	protein_coding
27825	chr2	118814003	1	Knstrn	protein_coding
27827	chr2	118814233	1	Knstrn	protein_coding
27828	chr2	118814254	1	Knstrn	protein_coding
27829	chr2	118814277	1	Knstrn	protein_coding
27838	chrX	147453707	-1	Vmn1r239-ps	protein_coding
27839	chrX	147453710	-1	Vmn1r239-ps	protein_coding
27840	chr6	113638467	1	Irak2	protein_coding
27841	chr6	113638488	1	Irak2	protein_coding
27843	chr6	113638528	1	Irak2	protein_coding
27850	chr10	87008025	-1	Stab2	protein_coding
27866	chr11	107915055	-1	Cacng5	protein_coding
27867	chr11	107911362	-1	Cacng5	protein_coding
27868	chr13	76098734	1	Ttc37	protein_coding
27869	chr13	76113569	1	Ttc37	protein_coding
27876	chr13	76185127	1	Ttc37	protein_coding
27877	chr7	45715457	1	Rpl18	protein_coding
27878	chr7	45718099	1	Rpl18	protein_coding
27879	chr7	45718112	1	Rpl18	protein_coding
27880	chr7	45718157	1	Rpl18	protein_coding
27882	chr7	45719209	1	Rpl18	protein_coding
27884	chr7	45719596	1	Rpl18	protein_coding
27885	chr7	45719621	1	Rpl18	protein_coding
27887	chr7	45718071	1	Rpl18	protein_coding
27889	chr3	10351317	-1	Zfand1	protein_coding
27891	chr3	10351313	-1	Zfand1	protein_coding
27893	chr3	10348625	-1	Zfand1	protein_coding
27897	chrX	103321398	1	Cdx4	protein_coding
27898	chr14	118925387	-1	Dzip1	protein_coding
27907	chr14	118923167	-1	Dzip1	protein_coding
27912	chr6	88724412	1	Mgll	protein_coding
27914	chr6	88724470	1	Mgll	protein_coding
27916	chr6	88724494	1	Mgll	protein_coding
27917	chr6	88724596	1	Mgll	protein_coding
27918	chr6	88724828	1	Mgll	protein_coding
27921	chr6	88724704	1	Mgll	protein_coding
27922	chr17	85090552	1	Camkmt	protein_coding
27928	chr4	112006269	1	Skint1	protein_coding
27932	chrX	103356476	1	Chic1	protein_coding
27933	chr15	97705825	-1	Rpap3	protein_coding
27936	chr14	33923587	1	Gdf10	protein_coding
27937	chr1	136050804	1	Ascl5	protein_coding
27939	chr5	123721100	-1	Zcchc8	protein_coding
27943	chr5	123714081	-1	Zcchc8	protein_coding
27946	chr5	123720774	-1	Zcchc8	protein_coding
27947	chr5	123721044	-1	Zcchc8	protein_coding
27948	chr9	20868642	1	Shfl	protein_coding
27953	chr15	97721150	-1	Endou	protein_coding
27955	chr15	97731339	-1	Endou	protein_coding
27965	chr2	167188818	-1	Kcnb1	protein_coding
27968	chr2	167190155	-1	Kcnb1	protein_coding
27974	chr7	67222596	1	Lysmd4	protein_coding
27975	chr7	67222608	1	Lysmd4	protein_coding
27976	chr7	67222610	1	Lysmd4	protein_coding
27977	chr7	67222614	1	Lysmd4	protein_coding
27978	chr7	67222616	1	Lysmd4	protein_coding
27979	chr7	67222629	1	Lysmd4	protein_coding
27981	chr6	73221651	-1	Dnah6	protein_coding
27982	chr6	73212663	-1	Dnah6	protein_coding
27984	chr6	73221631	-1	Dnah6	protein_coding
27985	chr2	89614119	-1	Olfr1247	protein_coding
27986	chr2	89614130	-1	Olfr1247	protein_coding
27987	chr2	89610100	-1	Olfr1247	protein_coding
27988	chr6	98342754	-1	Gm765	protein_coding
27990	chr14	54781930	-1	Slc7a8	protein_coding
27992	chr9	20879727	-1	Angptl6	protein_coding
27996	chr2	167240604	-1	Ptgis	protein_coding
27997	chr2	167240589	-1	Ptgis	protein_coding
28002	chr14	33941039	1	Gdf2	protein_coding
28003	chr15	79165240	-1	Sox10	protein_coding
28004	chr15	79164474	-1	Sox10	protein_coding
28006	chr15	79164490	-1	Sox10	protein_coding
28010	chr9	58102297	-1	Ccdc33	protein_coding
28011	chr9	58118823	-1	Ccdc33	protein_coding
28012	chr9	58102225	-1	Ccdc33	protein_coding
28018	chr9	58118807	-1	Ccdc33	protein_coding
28021	chr17	32189463	-1	Ephx3	protein_coding
28022	chr17	32189549	-1	Ephx3	protein_coding
28027	chr2	39226451	-1	Ppp6c	protein_coding
28029	chr2	39226320	-1	Ppp6c	protein_coding
28031	chr2	39226032	-1	Ppp6c	protein_coding
28032	chr7	67372858	-1	Mef2a	protein_coding
28036	chr7	67266162	-1	Mef2a	protein_coding
28040	chrX	93675102	1	Pcyt1b	protein_coding
28042	chrX	93654863	1	Pcyt1b	protein_coding
28043	chr9	44251471	-1	Pdzd3	protein_coding
28045	chr16	22891277	1	Ahsg	protein_coding
28046	chr16	22891399	1	Ahsg	protein_coding
28047	chr16	22892037	1	Ahsg	protein_coding
28048	chr16	22892039	1	Ahsg	protein_coding
28052	chr16	22894864	1	Ahsg	protein_coding
28054	chr9	55938101	-1	Scaper	protein_coding
28055	chr9	55938119	-1	Scaper	protein_coding
28056	chr9	55938110	-1	Scaper	protein_coding
28058	chr9	55919605	-1	Scaper	protein_coding
28059	chrX	71050240	1	Mamld1	protein_coding
28060	chrX	71050256	1	Mamld1	protein_coding
28065	chr7	143549092	-1	Nap1l4	protein_coding
28066	chr7	143549106	-1	Nap1l4	protein_coding
28067	chr7	143548828	-1	Nap1l4	protein_coding
28070	chr7	143535989	-1	Nap1l4	protein_coding
28071	chr7	143549104	-1	Nap1l4	protein_coding
28072	chr7	143548803	-1	Nap1l4	protein_coding
28073	chr7	143541770	-1	Nap1l4	protein_coding
28075	chr16	22857845	1	Dnajb11	protein_coding
28076	chr16	22857866	1	Dnajb11	protein_coding
28077	chr16	22869427	1	Dnajb11	protein_coding
28078	chr12	86361117	1	Esrrb	protein_coding
28079	chr12	86421644	1	Esrrb	protein_coding
28080	chr12	86421883	1	Esrrb	protein_coding
28081	chr12	86470117	1	Esrrb	protein_coding
28090	chr3	10440102	-1	Snx16	protein_coding
28091	chr3	10440087	-1	Snx16	protein_coding
28092	chr3	10440100	-1	Snx16	protein_coding
28093	chr9	79759878	-1	Cox7a2	protein_coding
28098	chr14	76414961	1	Tsc22d1	protein_coding
28099	chr14	76415587	1	Tsc22d1	protein_coding
28102	chr14	76418648	1	Tsc22d1	protein_coding
28107	chr14	76476917	1	Tsc22d1	protein_coding
28108	chr14	76487759	1	Tsc22d1	protein_coding
28109	chr14	76488436	1	Tsc22d1	protein_coding
28110	chr14	76504214	1	Tsc22d1	protein_coding
28111	chr14	76504478	1	Tsc22d1	protein_coding
28112	chr14	76504530	1	Tsc22d1	protein_coding
28113	chr14	76505098	1	Tsc22d1	protein_coding
28115	chr15	83033306	-1	Nfam1	protein_coding
28116	chr15	83023138	-1	Nfam1	protein_coding
28117	chr15	83029950	-1	Nfam1	protein_coding
28121	chr1	5588493	1	Oprk1	protein_coding
28122	chr1	5588557	1	Oprk1	protein_coding
28123	chr1	5588941	1	Oprk1	protein_coding
28125	chr9	79793430	-1	Tmem30a	protein_coding
28126	chr9	79793507	-1	Tmem30a	protein_coding
28128	chr6	117168535	1	Cxcl12	protein_coding
28129	chr6	117168574	1	Cxcl12	protein_coding
28131	chr6	117168577	1	Cxcl12	protein_coding
28132	chr2	89618245	-1	Olfr1248	protein_coding
28134	chr14	54860490	-1	Homez	protein_coding
28135	chr14	54864158	-1	Homez	protein_coding
28136	chr14	54857196	-1	Homez	protein_coding
28137	chr14	54870961	-1	Homez	protein_coding
28138	chr2	89634983	-1	Olfr1249	protein_coding
28139	chr2	89630896	-1	Olfr1249	protein_coding
28140	chr4	135895394	1	Cnr2	protein_coding
28141	chr4	135911818	1	Cnr2	protein_coding
28143	chr3	10366907	1	Chmp4c	protein_coding
28145	chr10	127263348	-1	Kif5a	protein_coding
28146	chr10	127263080	-1	Kif5a	protein_coding
28151	chr14	54814141	1	Rnf212b	protein_coding
28157	chr19	55316295	1	Vti1a	protein_coding
28160	chr19	55316350	1	Vti1a	protein_coding
28161	chr19	55316351	1	Vti1a	protein_coding
28165	chr9	79977659	-1	Filip1	protein_coding
28166	chr9	79977804	-1	Filip1	protein_coding
28168	chr9	79962033	-1	Filip1	protein_coding
28169	chr9	80012851	-1	Filip1	protein_coding
28170	chr8	109990437	1	Tat	protein_coding
28171	chr8	109990506	1	Tat	protein_coding
28172	chr16	28446277	-1	Fgf12	protein_coding
28174	chr16	28753068	-1	Fgf12	protein_coding
28175	chr16	28564951	-1	Fgf12	protein_coding
28177	chr16	28446075	-1	Fgf12	protein_coding
28181	chr3	145649981	-1	Ccn1	protein_coding
28182	chr7	102441695	1	Rrm1	protein_coding
28192	chr2	164074138	1	Stk4	protein_coding
28193	chr2	164099720	1	Stk4	protein_coding
28194	chr2	164110201	1	Stk4	protein_coding
28195	chr2	164070322	1	Stk4	protein_coding
28197	chr2	153938221	1	Bpifb4	protein_coding
28198	chr2	153943923	1	Bpifb4	protein_coding
28199	chr2	153940862	1	Bpifb4	protein_coding
28200	chrX	103414467	1	Tsx	protein_coding
28202	chr2	89661216	-1	Olfr1250	protein_coding
28203	chr2	89661467	-1	Olfr1250	protein_coding
28204	chr2	89657533	-1	Olfr1250	protein_coding
28205	chrX	103422010	1	Gm26992	protein_coding
28210	chr9	58129088	1	Stra6	protein_coding
28211	chr9	58129349	1	Stra6	protein_coding
28213	chr9	58129501	1	Stra6	protein_coding
28214	chr9	58131897	1	Stra6	protein_coding
28215	chr9	58134017	1	Stra6	protein_coding
